ParticleFlux,MagnitudeofEnergyFlux,EnergyFluxX,EnergyFluxY,TimeStep
100,4.22248,2.91934,3.0507,676
100,4.19848,2.841,3.09127,677
100,4.17136,2.85735,3.03905,678
100,4.31924,2.88326,3.216,679
100,4.42442,3.05153,3.20369,680
100,4.33354,2.88886,3.23018,681
100,4.26173,2.93204,3.0928,682
100,4.29239,2.89731,3.16705,683
100,4.20701,2.85736,3.08779,684
100,4.27162,2.89205,3.14369,685
100,4.27899,2.89857,3.14771,686
100,4.16621,2.8611,3.02844,687
100,4.27285,2.96317,3.07846,688
100,4.24891,2.95536,3.05271,689
100,4.23401,2.93843,3.04836,690
100,4.30188,3.01451,3.06903,691
100,4.30005,2.90565,3.1698,692
100,4.1539,2.94149,2.93301,693
100,4.29156,2.99581,3.07288,694
100,4.17631,2.88253,3.02202,695
100,3.99395,2.70497,2.93849,696
100,4.11466,2.80143,3.0137,697
100,4.10014,2.81018,2.98564,698
100,4.0616,2.69856,3.03551,699
100,4.11537,2.83317,2.98486,700
100,4.18549,2.79479,3.11567,701
100,4.11579,2.78669,3.02888,702
100,4.16771,2.81441,3.07391,703
100,4.22416,2.96887,3.00488,704
100,4.12091,2.76842,3.0525,705
100,4.21862,2.9232,3.04165,706
100,4.2014,2.93185,3.00932,707
100,4.11614,2.80604,3.01144,708
100,4.18493,2.89664,3.02045,709
100,4.19001,2.94126,2.98415,710
100,4.11938,2.76773,3.05106,711
100,4.07241,2.84964,2.90932,712
100,4.03575,2.75208,2.95183,713
100,3.99887,2.78112,2.87338,714
100,3.93036,2.68293,2.87222,715
100,3.97984,2.7129,2.91192,716
100,3.91307,2.67781,2.85333,717
100,4.0591,2.76525,2.97148,718
100,3.98959,2.64731,2.98472,719
100,3.96199,2.75028,2.85191,720
100,3.93457,2.72403,2.8391,721
100,3.93835,2.75587,2.8135,722
100,4.03128,2.90192,2.79822,723
100,3.94036,2.78697,2.78553,724
100,3.92484,2.78271,2.76782,725
100,3.92641,2.82868,2.72309,726
100,3.92335,2.78038,2.76806,727
100,3.93997,2.78826,2.7837,728
